workId,targetType,targetId,priorState,priorValue,finalState,finalValue,finalConfidence,decision,precedenceSource,confidenceBasis
work-0bec5d8d9474a2197312,axis,characterArcWeight,known,4,known,4,0.9,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-0bec5d8d9474a2197312,axis,relationshipStructure,known,2,known,2,0.8,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-0bec5d8d9474a2197312,axis,comedy,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-0bec5d8d9474a2197312,axis,darkness,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-0bec5d8d9474a2197312,axis,mentalStress,unknown,,known,3,0.84,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt,Exact 0.84 was adjudicated claim-by-claim: repeated official entry evidence directly supports the selected anchor; mentalStress=3 is traced to grok-current-chunk-02-followup-response.txt.
work-0bec5d8d9474a2197312,axis,romance,unknown,,known,1,0.76,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt,Exact 0.76 was adjudicated claim-by-claim: a subordinate or single bounded official observation supports the low/intermediate anchor; romance=1 is traced to grok-current-chunk-02-followup-response.txt.
work-0bec5d8d9474a2197312,axis,emotionalWarmth,unknown,,known,2,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; emotionalWarmth=2 is traced to grok-current-chunk-02-followup-response.txt.
work-0bec5d8d9474a2197312,genre,genres,known,sliceOfLife,known,sliceOfLife,,retained,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt,Genre rows have no numeric-confidence field; the terminal review independently accepted the listed canonical enums.
work-0bec5d8d9474a2197312,theme,school,known,2,known,2,0.9,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt,The terminal current-SHA review explicitly retained the same centrality and underlying entry evidence; Pass A confidence is preserved exactly.
work-112589a161d1596ec97f,axis,progression,unknown,,known,2,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; progression=2 is traced to grok-current-chunk-05-response.txt.
work-112589a161d1596ec97f,axis,problemSolving,unknown,,known,2,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; problemSolving=2 is traced to grok-current-chunk-05-response.txt.
work-112589a161d1596ec97f,axis,strategy,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-112589a161d1596ec97f,axis,pacing,unknown,,known,4,0.88,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.88 was adjudicated claim-by-claim: a complete official episode or several direct bounded units establish the claim; pacing=4 is traced to grok-current-chunk-05-response.txt.
work-112589a161d1596ec97f,axis,mysteryReveal,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-112589a161d1596ec97f,axis,worldBuilding,unknown,,known,2,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; worldBuilding=2 is traced to grok-current-chunk-05-response.txt.
work-112589a161d1596ec97f,axis,characterArcWeight,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-112589a161d1596ec97f,axis,relationshipStructure,known,2,known,2,0.86,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-112589a161d1596ec97f,axis,comedy,known,3,known,3,0.80,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-112589a161d1596ec97f,axis,darkness,unknown,,known,2,0.80,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.80 was adjudicated claim-by-claim: accepted official evidence supports the claim at moderate certainty with a stated boundary; darkness=2 is traced to grok-current-chunk-05-response.txt.
work-112589a161d1596ec97f,axis,mentalStress,known,2,unknown,,,corrected-to-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal review removed the prior numeric claim; unknown has blank value and confidence by contract.
work-112589a161d1596ec97f,axis,romance,known,1,known,1,0.65,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-112589a161d1596ec97f,axis,emotionalWarmth,unknown,,known,3,0.80,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.80 was adjudicated claim-by-claim: accepted official evidence supports the claim at moderate certainty with a stated boundary; emotionalWarmth=3 is traced to grok-current-chunk-05-response.txt.
work-112589a161d1596ec97f,genre,genres,known,comedy;horror,known,comedy;horror,,retained,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Genre rows have no numeric-confidence field; the terminal review independently accepted the listed canonical enums.
work-112589a161d1596ec97f,theme,school,known,2,known,2,0.82,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,The terminal current-SHA review explicitly retained the same centrality and underlying entry evidence; Pass A confidence is preserved exactly.
work-112589a161d1596ec97f,theme,investigation,known,1,removed,,,adjudicated-remove,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal current-SHA review rejected or omitted this prior Theme; it is absent from the final overlay rather than silently retained.
work-11296a590b885cb73b66,axis,progression,unknown,,known,2,0.84,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Exact 0.84 was adjudicated claim-by-claim: repeated official entry evidence directly supports the selected anchor; progression=2 is traced to grok-current-chunk-04-response.txt.
work-11296a590b885cb73b66,axis,problemSolving,unknown,,known,1,0.86,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Exact 0.86 was adjudicated claim-by-claim: multiple official entry units strongly establish the claim while remaining entry-bounded; problemSolving=1 is traced to grok-current-chunk-04-response.txt.
work-11296a590b885cb73b66,axis,strategy,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-11296a590b885cb73b66,axis,pacing,unknown,,known,3,0.86,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Exact 0.86 was adjudicated claim-by-claim: multiple official entry units strongly establish the claim while remaining entry-bounded; pacing=3 is traced to grok-current-chunk-04-response.txt.
work-11296a590b885cb73b66,axis,mysteryReveal,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-11296a590b885cb73b66,axis,worldBuilding,unknown,,known,2,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; worldBuilding=2 is traced to grok-current-chunk-04-response.txt.
work-11296a590b885cb73b66,axis,characterArcWeight,known,4,known,4,0.85,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-11296a590b885cb73b66,axis,relationshipStructure,known,2,known,2,0.75,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-11296a590b885cb73b66,axis,comedy,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-11296a590b885cb73b66,axis,darkness,known,4,known,4,0.9,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-11296a590b885cb73b66,axis,mentalStress,known,4,known,4,0.85,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-11296a590b885cb73b66,axis,romance,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-11296a590b885cb73b66,axis,emotionalWarmth,known,2,known,2,0.75,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-11296a590b885cb73b66,genre,genres,known,sliceOfLife,known,sliceOfLife,,retained,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Genre rows have no numeric-confidence field; the terminal review independently accepted the listed canonical enums.
work-11296a590b885cb73b66,theme,workplace,known,2,known,2,0.95,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,The terminal current-SHA review explicitly retained the same centrality and underlying entry evidence; Pass A confidence is preserved exactly.
work-14e489bf1afd1587c44a,axis,progression,known,4,known,4,0.90,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-14e489bf1afd1587c44a,axis,problemSolving,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-14e489bf1afd1587c44a,axis,strategy,unknown,,known,2,0.86,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,Exact 0.86 was adjudicated claim-by-claim: multiple official entry units strongly establish the claim while remaining entry-bounded; strategy=2 is traced to grok-current-chunk-01-followup-response.txt.
